Comment,Sentiment,Toxicity,ambiguity_flag
Truyền thống của dân ta là đoàn kết mà đoàn kết là sức mạnh đẩy lùi mọi kẻ thù huống chi là dịch Việt Nam cố lên chúng ta sẽ làm đc,0,0,1
Like Page Giúp Mình ạ👍,1,0,0
Cứ tưởng tòa án chứ,0,0,1
"Ad co hoc trong truong lop ra ko, sao ma vhui hay thế..👏👏👏👏",1,0,0
Like kênh fake mà còn lóc chóc =)),-1,2,1
"Tôi sắp trễ, chuẩn bị đi làm mà không thể bỏ qua video này được.",0,0,1
Chuyện có xíu cũng cắn nhau dc,0,0,1
Có lon đâu mà chùi .kkkk,0,0,1
Hiệu cao bằng nó phải như thế 🤣,0,0,1
Nguyễn Hồng Nhi ai thì m cũng biết :)),-1,0,0
2019 mùa các giáo án sịn xò 😆,0,0,1
Minh Hoàn sắp đến 165 cầu giấy r đấy b,0,0,1
Welcome to Vietnam,0,0,1
Người cõi trên chuẩn bị trốn về việt nam cũng còn nói cõi trên hoài mệt quá,0,0,1
thí sinh Thanh Độ đã hoàn thành suất sắc gói 80 điểm,0,0,1
"CS hô hào, thậm chí còn khủng khiếp hơn để tiến lên thiên đường, giờ tiến mãi mà chưa lên đến. Rất ủng hộ tinh thần của quý vị, quý vị đã đạt được 60% sự thành công, 40 % cần phải thể hiện. Đôi khi hô to chưa chắc đã khỏe.",1,0,0
"Ở nước ngoài là được tuyển vào làm cho google, facebook,...thậm chí là NASA rồi :))",0,0,1
🙂 cute vồn,1,0,0
Tiện tay mua dầu gió về bán luôn thầy . Ship em một chai trước ạ .,0,0,1
Nước có màu cũng la không màu cũng la. Nhờ ơn cộng sản mới đc vầy,0,0,1
Cute thực sự 😍,1,0,0
Anh trung liếc mắt,0,0,1
suc vat nao like 70 thế đm nó. để 69 like cho bố m nhờ,0,1,1
Cởi áo là múa bụng nữa cũng hợp,0,0,1
Đúng là Nhật cái gì cũng xịn ý thức rách cũng cho xịn hơn VN :)),0,0,1
Tận thu !,0,0,0
Do Dat ơ kìa idol đi đâu đấy =))),0,0,1
quả này nhung ăn no.hahaa,0,0,1
Thao Nguyenn Thu Yến NguyenThu Nga tết này lại có táo cậu ưi,-1,0,0
Loai may khoe cua ! Chu lam đc gi ?,0,0,0
"ko biết, xl đi",0,0,0
Chửi rủa người ta như vậy ngậm máu phun người dơ miệng mình,-1,2,1
Giáo án cc gì đây,0,1,1
Mãi yêu abe <3,0,0,0
"Sướng nhá, sinh nhật ăn cua nhá !! :)))",0,0,1
Phuong Anh k thích coi thì đi ra ngoài đi má,0,0,1
Sếp mình k những k cắt mà còn trả Bonus đều đều đây này 😅,0,0,1
"Trần Tuấn Hiệp thì anh trai m, mẹ m gia đình m :)",0,0,1
Anh anh cái củ cc đấm vào mỏm cmm giờ,0,1,1
Mình ở Cai Lậyy nè mn ơi 🙆❤,1,0,0
Quang Chivas nóng thế kk,0,0,1
Quên kéo khoá thôi để luôn cho mode 🤣,0,0,1
dễ thương thiệt tình yêu  cô,1,0,0
Khoe ra làm gì vậy.,0,0,1
Ngọn cỏ ven đường với được mây rồi :)) còn anh tôi với được luôn crush kìa =)))),0,0,1
Lynh LynhMinh MinhPhạm Hương hợp quá luôn,0,0,1
May ba nay la Thanh chui chui hay lam va tao nghiep cung hay,1,0,0
Con đường xa lắm người ơi..,0,0,1
Nguyễn Quốc Vinh t vả m phát bây giờ,-1,0,0
Cực kì thuyết phục:))),0,0,1
Cực kỳ thuyết phục ! 😆,0,0,1
Ông Nguyễn Công Khanh đang tự hạ thấp thể chế chính trị csVN,-1,0,0
Lại cực phẩm của abe,0,0,1
Tk trọng tài m ráng núp kính đi nhe 🤣 t bắn á,0,0,1
Tập đoàn mang tiếng là tư nhân nhưng nó là sân sau của bọn chóp bu cs.,0,0,1
Mất mẹ fan cứng mặc dù vẫn tương tác đen vl,0,1,1
Nể anh Lân khả năng nhịn cười đỉnh cao :)),0,0,1
"Thằng giòi bọ thận nguyễn.
Mày xạo để lừa đảo mọi người
Mày nên vào cầu tiêu công cộng chỗ mày đang làm tạp vụ , mày ăn hết cứt ở trong hầm cầu đi
Đúng là cái loại giòi bọ sống chật đất",-1,1,0
"mọi người nên chia sẽ thông tin tất cả về bọn tuyên giáo cho nhau, có lúc cần thiết lấy ra dùng",0,0,1
Ok trung bảnh,0,0,0
"vào ĐN nghe dân ở đấy kể là bác Thanh bị đầu độc ~.~ , chả biết đúng hay sai nên các bác đừng gạch đá",1,0,0
Ngứa dái chưa kkkkk,0,0,1
Thế này việt tân đỡ làm sao nổi hả :))))),0,0,1
Thinh Hoang may là izakaya ở nhật chứ ở houston chết mẹ t:)),0,0,1
Cũng 2 giọt nước nhưng bên phải là nước mắm :((,0,0,1
Nguyễn Thành Nhân nói dân chí thấp thì cũng không phải. Đ hiểu kiểu gì =)))),-1,0,0
Em muốn tâm sự du chi một lần chị nhé,0,0,1
Chúc thầy 20/11 vui vẻ hp thành công trong sự nghiệp và tạo ra nhiều giáo án bổ ích,0,0,1
Phuong Thuy Hay quá bạn ơi,1,0,0
Phải từ từ chứ,0,0,0
Năm nay em chưa đóng học phí ..,0,0,1
Hoàng Thiện :)) đc đưa gia đình đi du lịch như bác e cx vui vl ra :)),0,1,1
Êh... thằng đó nó dịu dàng vậy nó phẫu thuật xong tui bede cái chuyển tiếp thành moi đợt nữa hay gì,1,0,0
Cán bộ việt nam hiện tại,0,0,1
Chuẩn đấy,0,0,0
Đường đường là một đệ nhất cuốc sư Hoa kỳ và Việt nam CH mặc dù tôi đa dự trữ 100 pao gạo nhưng hàng ngày tôi vẫn ăn mỳ gói .- không phải vì tôi tiết kiệm đâu nhé vì tấc nhiêng tôi là một triệu phú ( trước đây tôi tấc nhiêng là bán rớt hay gọi là dớt cũng đc ) Tấc nhiêng tôi ăn mỳ gói để cho nó nhanh thôi và tấc nhiêng là bộ nhai của tôi tấc nhiêng hơi kém thôi...,0,0,1
Ib bạn êi,0,0,0
Vô chào là thấy giải trí rồi :)),0,0,1
Bô ngầu vl😂😂,0,1,0
có tiền thì làm phước tích đức.. còn này lam phước giải nghiệp không hết  .khoe  cko ngt pk  chửi ngt làm vậy chi vậy nghiệp quá nghiệp,-1,2,1
Nguyễn Phú Lâm liên quan sao???,-1,0,0
Trang Bún trưởng thành thực sự,0,0,1
K muốn like luôn mọi ngườiaj =))),0,0,1
minh nhật ngã cây à a,0,0,1
"cơ mà cũng phải nể mấy ông cầm cờ thật, dù rất dở hơi nhưng cũng phải nể vì đã tạo nên hình ảnh gây mâu thuẫn tới cấp độ quốc gia (khủng bố chống khủng bố, rốt cục đéo biết đâu là khủng bố thực sự)",-1,1,0
fan one piece :v,0,0,1
"Ngày đó, ngày đó sẽ không còn xa xôi.... 🎤🎤🎤🎵🎵🎵🎶🎶🎶🎼🎼🎼🎼🎹🎹🎹🎹🎹🎸🎸🎸🎸🎸",0,0,1
Đỗ Đại Dương =)),0,0,1
Anh chính thức thành kẻ thù không đội trời chung của đám dâm lợn viên. Hihi,0,0,1
Ngày của bố mà nó lại cho quả status đắng thật :),0,0,1
Cô linda của chúng em đâu 😞,0,0,1
Bạn nào bt fb của mấy bạn ad ko nhỉ cho mk xin cái đjt con me cay vãi cả lol là t thề cmt đúng một câu a vs cu tùng giống hệt nhau xong r nó trả lời t đúng một câu ? Thế là nó ban t thề cay vãi lol t mà bt fb của m thì đjt con me m xác định lập acc mới con chó lol con me nó cay vãi lon t vẫn đéo hiểu tại s nó ban t lam dụng chức quyền à hay khinh ng v ??,0,2,0
Luật người ta đi trước rào đầu người dân,0,0,1
Bác Dần đã giác ngộ cách mạng rồi mọi người ơi.,0,0,1
Trung vội vàng,0,0,0
Tôn Nữ Khiêm Cung bạn thật sáng suốt. Đó là nghề của nó. Nói vậy chứ khi nó cmt nó cũng nhục lắm. Bán lương tâm vài đồng cũng khổ,-1,0,0
Vãi thị lồn,0,1,0
Vinh Võ cười đái,0,0,1
Người từ Hà Nội về có khác,0,0,1
Mình Chưa bao giờ nghe đc nổi nhạc của bạn jack 😌😌,0,0,1
Phạm Khắc Thành chuyên gia tư vấn tâm lý ( huy hiệu fan cứng e đẹp ko a),1,0,0
"Nhu cầu uống nc giải khát của ng tiêu dùng thì nó vẫn từng đó, cho dù THP có kinh doanh hay ko kinh doanh, có đóng thuế hay ko đóng thuế. Nếu THP ko kinh doanh, thì thị phần của nó cũng sẽ bị thằng khác tranh giành và đóng thuế. Và cho dù đóng thuế ngà",1,0,0
Tới đây xóm tôi sẽ k được cổ vũ trong thời gian dài rồi,1,0,0
Nay toàn lấy cơ chơi lễ trung thu để đi địt nhau thôi anh ạ :))),0,1,1
Chống dịch như chống giặc,0,0,1
